"board_name","list_name","card_name","osic_epic","days_since","checklist_count","checklist_item_count","checked_item_count","label_count","assignment_count","label_detail","assignnment_detail","url"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_zaqar>","opportunistic",31,1,4,0,3,0,"Low Priority","<No detail>","https://trello.com/c/nqbRvJwh/89-osau16-ubuntu-16-04-support-role-os-zaqar"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_zaqar>","opportunistic",31,1,4,0,3,0,"newton-2","<No detail>","https://trello.com/c/nqbRvJwh/89-osau16-ubuntu-16-04-support-role-os-zaqar"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <security>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/AhXEUiwy/138-osaan2-ansible-2-support-role-security"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <security>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/AhXEUiwy/138-osaan2-ansible-2-support-role-security"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <security>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/AhXEUiwy/138-osaan2-ansible-2-support-role-security"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rsyslog_server>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/2J1ImGaC/137-osaan2-ansible-2-support-role-rsyslog-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rsyslog_server>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/2J1ImGaC/137-osaan2-ansible-2-support-role-rsyslog-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rsyslog_server>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/2J1ImGaC/137-osaan2-ansible-2-support-role-rsyslog-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rsyslog_client>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/f1QitEld/136-osaan2-ansible-2-support-role-rsyslog-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rsyslog_client>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/f1QitEld/136-osaan2-ansible-2-support-role-rsyslog-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rsyslog_client>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/f1QitEld/136-osaan2-ansible-2-support-role-rsyslog-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <repo_server>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/5mk2sVXv/135-osaan2-ansible-2-support-role-repo-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <repo_server>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/5mk2sVXv/135-osaan2-ansible-2-support-role-repo-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <repo_server>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/5mk2sVXv/135-osaan2-ansible-2-support-role-repo-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <repo_build>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/jsIziZ5g/134-osaan2-ansible-2-support-role-repo-build"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <repo_build>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/jsIziZ5g/134-osaan2-ansible-2-support-role-repo-build"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <repo_build>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/jsIziZ5g/134-osaan2-ansible-2-support-role-repo-build"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rabbitmq_server>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/929U391g/133-osaan2-ansible-2-support-role-rabbitmq-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rabbitmq_server>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/929U391g/133-osaan2-ansible-2-support-role-rabbitmq-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <rabbitmq_server>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/929U391g/133-osaan2-ansible-2-support-role-rabbitmq-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <py_from_git>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/YvSFr9nw/132-osaan2-ansible-2-support-role-py-from-git"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <py_from_git>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/YvSFr9nw/132-osaan2-ansible-2-support-role-py-from-git"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <py_from_git>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/YvSFr9nw/132-osaan2-ansible-2-support-role-py-from-git"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <pip_lock_down>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/Sr6IAyMC/130-osaan2-ansible-2-support-role-pip-lock-down"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <pip_lock_down>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/Sr6IAyMC/130-osaan2-ansible-2-support-role-pip-lock-down"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <pip_lock_down>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/Sr6IAyMC/130-osaan2-ansible-2-support-role-pip-lock-down"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <pip_install>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/nTQrz6ds/129-osaan2-ansible-2-support-role-pip-install"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <pip_install>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/nTQrz6ds/129-osaan2-ansible-2-support-role-pip-install"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <pip_install>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/nTQrz6ds/129-osaan2-ansible-2-support-role-pip-install"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_zaqar>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/qriKqYbj/128-osaan2-ansible-2-support-role-os-zaqar"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_zaqar>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/qriKqYbj/128-osaan2-ansible-2-support-role-os-zaqar"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_zaqar>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/qriKqYbj/128-osaan2-ansible-2-support-role-os-zaqar"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_tempest>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/oP1IFjJk/127-osaan2-ansible-2-support-role-os-tempest"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_tempest>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/oP1IFjJk/127-osaan2-ansible-2-support-role-os-tempest"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_tempest>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/oP1IFjJk/127-osaan2-ansible-2-support-role-os-tempest"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_swift_sync>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/1wDiBgXt/126-osaan2-ansible-2-support-role-os-swift-sync"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_swift_sync>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/1wDiBgXt/126-osaan2-ansible-2-support-role-os-swift-sync"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_swift_sync>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/1wDiBgXt/126-osaan2-ansible-2-support-role-os-swift-sync"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_swift>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/q0iNx7lB/125-osaan2-ansible-2-support-role-os-swift"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_swift>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/q0iNx7lB/125-osaan2-ansible-2-support-role-os-swift"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_swift>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/q0iNx7lB/125-osaan2-ansible-2-support-role-os-swift"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_rally>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/6S0VJhrS/124-osaan2-ansible-2-support-role-os-rally"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_rally>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/6S0VJhrS/124-osaan2-ansible-2-support-role-os-rally"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_rally>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/6S0VJhrS/124-osaan2-ansible-2-support-role-os-rally"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_nova>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/zIPObBsB/123-osaan2-ansible-2-support-role-os-nova"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_nova>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/zIPObBsB/123-osaan2-ansible-2-support-role-os-nova"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_nova>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/zIPObBsB/123-osaan2-ansible-2-support-role-os-nova"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_neutron>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/JxDw8jUA/122-osaan2-ansible-2-support-role-os-neutron"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_neutron>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/JxDw8jUA/122-osaan2-ansible-2-support-role-os-neutron"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_neutron>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/JxDw8jUA/122-osaan2-ansible-2-support-role-os-neutron"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_magnum>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/W7tr8Y1w/121-osaan2-ansible-2-support-role-os-magnum"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_magnum>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/W7tr8Y1w/121-osaan2-ansible-2-support-role-os-magnum"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_magnum>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/W7tr8Y1w/121-osaan2-ansible-2-support-role-os-magnum"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_keystone>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/fRdbFhLF/120-osaan2-ansible-2-support-role-os-keystone"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_keystone>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/fRdbFhLF/120-osaan2-ansible-2-support-role-os-keystone"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_keystone>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/fRdbFhLF/120-osaan2-ansible-2-support-role-os-keystone"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_horizon>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/eAKElsje/119-osaan2-ansible-2-support-role-os-horizon"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_horizon>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/eAKElsje/119-osaan2-ansible-2-support-role-os-horizon"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_horizon>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/eAKElsje/119-osaan2-ansible-2-support-role-os-horizon"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_heat>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/4WcU1dYR/118-osaan2-ansible-2-support-role-os-heat"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_heat>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/4WcU1dYR/118-osaan2-ansible-2-support-role-os-heat"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_heat>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/4WcU1dYR/118-osaan2-ansible-2-support-role-os-heat"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_gnocchi>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/nAs1HP89/117-osaan2-ansible-2-support-role-os-gnocchi"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_gnocchi>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/nAs1HP89/117-osaan2-ansible-2-support-role-os-gnocchi"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_gnocchi>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/nAs1HP89/117-osaan2-ansible-2-support-role-os-gnocchi"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_glance>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/JF3yOCPQ/116-osaan2-ansible-2-support-role-os-glance"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_glance>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/JF3yOCPQ/116-osaan2-ansible-2-support-role-os-glance"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_glance>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/JF3yOCPQ/116-osaan2-ansible-2-support-role-os-glance"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_designate>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/jnVrII3K/115-osaan2-ansible-2-support-role-os-designate"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_designate>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/jnVrII3K/115-osaan2-ansible-2-support-role-os-designate"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_designate>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/jnVrII3K/115-osaan2-ansible-2-support-role-os-designate"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_cinder>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/jAD5lEov/114-osaan2-ansible-2-support-role-os-cinder"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_cinder>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/jAD5lEov/114-osaan2-ansible-2-support-role-os-cinder"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_cinder>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/jAD5lEov/114-osaan2-ansible-2-support-role-os-cinder"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_ceilometer>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/kPOQuFk2/113-osaan2-ansible-2-support-role-os-ceilometer"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_ceilometer>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/kPOQuFk2/113-osaan2-ansible-2-support-role-os-ceilometer"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_ceilometer>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/kPOQuFk2/113-osaan2-ansible-2-support-role-os-ceilometer"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_barbican>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/JGqeBgX4/112-osaan2-ansible-2-support-role-os-barbican"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_barbican>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/JGqeBgX4/112-osaan2-ansible-2-support-role-os-barbican"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_barbican>","opportunistic",31,1,1,0,3,0,"newton-2","<No detail>","https://trello.com/c/JGqeBgX4/112-osaan2-ansible-2-support-role-os-barbican"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_aodh>","opportunistic",31,1,1,0,3,0,"OSA","<No detail>","https://trello.com/c/PA5wYUG6/111-osaan2-ansible-2-support-role-os-aodh"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAAN2 -- Ansible 2 support -- ROLE: <os_aodh>","opportunistic",31,1,1,0,3,0,"Low Priority","<No detail>","https://trello.com/c/PA5wYUG6/111-osaan2-ansible-2-support-role-os-aodh"
